UserID,Timestamp,Accuracy
6420063,2024-10-05 06:12:23.998013+00:00,64.64%
6420063,2024-10-05 06:12:24.182913+00:00,64.83%
6420063,2024-10-05 06:12:24.369537+00:00,59.65%
6420063,2024-10-05 06:12:24.557240+00:00,57.02%
6420063,2024-10-05 06:12:24.743172+00:00,54.79%
6420063,2024-10-05 06:12:24.929084+00:00,58.86%
6420063,2024-10-05 06:12:25.124039+00:00,56.45%
6420063,2024-10-05 06:12:25.329409+00:00,59.26%
6420063,2024-10-05 06:12:25.517867+00:00,63.41%
6420063,2024-10-05 06:12:25.707793+00:00,64.20%
6420063,2024-10-05 06:12:25.998134+00:00,64.97%
6420063,2024-10-05 06:12:26.204794+00:00,62.48%
6420063,2024-10-05 06:12:26.575473+00:00,60.25%
6420063,2024-10-05 06:12:26.760966+00:00,60.59%
6420063,2024-10-05 06:12:26.948651+00:00,49.25%
6420063,2024-10-05 06:12:27.307289+00:00,53.14%
6420063,2024-10-05 06:12:27.491923+00:00,49.80%
6420063,2024-10-05 06:12:27.678360+00:00,50.86%
6420063,2024-10-05 06:12:27.861655+00:00,59.15%
6420063,2024-10-05 06:12:28.043986+00:00,64.40%
6420063,2024-10-05 06:12:28.225773+00:00,56.56%
6420063,2024-10-05 06:12:28.409288+00:00,62.96%
6420063,2024-10-05 06:12:28.593514+00:00,63.30%
6420063,2024-10-05 06:12:28.779792+00:00,61.80%
6420063,2024-10-05 06:12:28.964252+00:00,63.36%
6420063,2024-10-05 06:12:29.146051+00:00,63.33%
6420063,2024-10-05 06:12:29.329370+00:00,59.52%
6420063,2024-10-05 06:12:29.510819+00:00,55.65%
6420063,2024-10-05 06:12:29.706866+00:00,57.38%
6420063,2024-10-05 06:12:29.894380+00:00,60.52%
6420063,2024-10-05 06:12:30.076634+00:00,56.24%
6420063,2024-10-05 06:12:30.263371+00:00,60.03%
6420063,2024-10-05 06:12:30.447828+00:00,62.96%
6420063,2024-10-05 06:12:30.634148+00:00,60.30%
6420063,2024-10-05 06:12:30.819795+00:00,65.38%
6420063,2024-10-05 06:12:31.180461+00:00,64.05%
6420063,2024-10-05 06:12:31.364197+00:00,65.58%
6420063,2024-10-05 06:12:31.545679+00:00,63.06%
6420063,2024-10-05 06:12:31.729537+00:00,65.01%
6420063,2024-10-05 06:12:31.912184+00:00,67.88%
6420063,2024-10-05 06:12:32.096974+00:00,57.88%
6420063,2024-10-05 06:12:32.281901+00:00,64.17%
6420063,2024-10-05 06:12:32.466556+00:00,62.09%
6420063,2024-10-05 06:12:32.650337+00:00,66.51%
6420063,2024-10-05 06:12:32.833442+00:00,66.55%
6420063,2024-10-05 06:12:33.016826+00:00,65.35%
6420063,2024-10-05 06:12:33.199731+00:00,63.16%
6420063,2024-10-05 06:12:39.813280+00:00,65.15%
6420063,2024-10-05 06:12:39.995132+00:00,65.15%
6420063,2024-10-05 06:12:40.180564+00:00,67.81%
6420063,2024-10-05 06:12:40.364621+00:00,68.75%
6420063,2024-10-05 06:12:40.580704+00:00,71.42%
6420063,2024-10-05 06:12:40.785932+00:00,71.80%
6420063,2024-10-05 06:12:40.985985+00:00,71.77%
6420063,2024-10-05 06:12:41.229784+00:00,59.90%
6420063,2024-10-05 06:12:41.433665+00:00,64.72%
6420063,2024-10-05 06:12:41.815250+00:00,57.53%
6420063,2024-10-05 06:12:42.006430+00:00,61.57%
6420063,2024-10-05 06:12:42.200633+00:00,63.28%
6420063,2024-10-05 06:12:42.389821+00:00,64.53%
6420063,2024-10-05 06:12:42.577634+00:00,61.39%
6420063,2024-10-05 06:12:42.794849+00:00,59.09%
6420063,2024-10-05 06:12:43.043921+00:00,62.25%
6420063,2024-10-05 06:12:43.348940+00:00,64.89%
6420063,2024-10-05 06:12:43.639960+00:00,64.23%
6420063,2024-10-05 06:12:43.847145+00:00,66.77%
6420063,2024-10-05 06:12:44.045673+00:00,61.61%
6420063,2024-10-05 06:12:44.234365+00:00,56.23%
6420063,2024-10-05 06:12:44.427167+00:00,64.20%
6420063,2024-10-05 06:12:44.843273+00:00,63.12%
6420063,2024-10-05 06:12:45.144313+00:00,52.63%
6420063,2024-10-05 06:12:45.351887+00:00,51.64%
6420063,2024-10-05 06:12:45.558565+00:00,51.42%
6420063,2024-10-05 06:12:45.821970+00:00,55.64%
6420063,2024-10-05 06:12:46.375482+00:00,54.18%
6420063,2024-10-05 06:12:46.571489+00:00,53.25%
6420063,2024-10-05 06:12:46.950335+00:00,68.80%
6420063,2024-10-05 06:12:47.140013+00:00,65.22%
6420063,2024-10-05 06:12:49.892183+00:00,64.48%
6420063,2024-10-05 06:12:52.165562+00:00,60.66%
6420063,2024-10-05 06:12:55.641757+00:00,53.69%
6420063,2024-10-05 06:12:56.180351+00:00,49.85%
6420063,2024-10-05 06:12:56.367711+00:00,52.13%
6420063,2024-10-05 06:12:56.556044+00:00,61.06%
6420063,2024-10-05 06:12:56.741974+00:00,60.42%
6420063,2024-10-05 06:12:56.928027+00:00,47.69%
6420063,2024-10-05 06:12:57.305772+00:00,46.65%
6420063,2024-10-05 06:12:59.612389+00:00,56.66%
6420063,2024-10-05 06:12:59.844266+00:00,56.59%
6420063,2024-10-05 06:13:00.034071+00:00,50.74%
6420063,2024-10-05 06:13:00.224517+00:00,43.92%
6420063,2024-10-05 06:13:00.411100+00:00,46.77%
6420063,2024-10-05 06:13:00.595763+00:00,48.19%
6420063,2024-10-05 06:13:00.955742+00:00,44.12%
6420063,2024-10-05 06:13:01.505701+00:00,40.58%
6420063,2024-10-05 06:13:01.720664+00:00,40.31%
6420063,2024-10-05 06:13:15.953088+00:00,66.87%
6420063,2024-10-05 06:13:16.156610+00:00,64.79%
6420063,2024-10-05 06:13:16.348034+00:00,65.85%
6420063,2024-10-05 06:13:16.539616+00:00,65.99%
6420063,2024-10-05 06:13:16.731553+00:00,61.55%
6420063,2024-10-05 06:13:23.887042+00:00,56.88%
6420063,2024-10-05 06:13:24.079197+00:00,56.23%
6420063,2024-10-05 06:13:24.796667+00:00,63.42%
6420063,2024-10-05 06:13:24.982763+00:00,61.68%
6420063,2024-10-05 06:13:25.173101+00:00,61.76%
6420063,2024-10-05 06:13:25.360083+00:00,58.74%
6420063,2024-10-05 06:13:25.545812+00:00,62.48%
6420063,2024-10-05 06:13:25.733409+00:00,64.77%
6420063,2024-10-05 06:13:25.920343+00:00,62.84%
6420063,2024-10-05 06:13:26.109379+00:00,64.79%
6420063,2024-10-05 06:13:26.307949+00:00,59.57%
6420063,2024-10-05 06:13:26.495379+00:00,56.91%
6420063,2024-10-05 06:13:27.382003+00:00,52.81%
6420063,2024-10-05 06:13:27.568049+00:00,61.00%
6420063,2024-10-05 06:13:27.754261+00:00,55.06%
6420063,2024-10-05 06:13:28.115577+00:00,50.59%
6420063,2024-10-05 06:13:28.301762+00:00,47.00%
6420063,2024-10-05 06:13:28.487078+00:00,53.68%
6420063,2024-10-05 06:13:28.672838+00:00,68.35%
6420063,2024-10-05 06:13:28.860976+00:00,67.83%
6420063,2024-10-05 06:13:29.045884+00:00,69.44%
6420063,2024-10-05 06:13:29.232183+00:00,65.43%
6420063,2024-10-05 06:13:29.421551+00:00,62.03%
6420063,2024-10-05 06:13:29.607042+00:00,61.88%
6420063,2024-10-05 06:13:29.794864+00:00,57.81%
6420063,2024-10-05 06:13:29.981901+00:00,64.53%
6420063,2024-10-05 06:13:30.169400+00:00,65.32%
6420063,2024-10-05 06:13:30.355572+00:00,59.13%
6420063,2024-10-05 06:13:30.543522+00:00,55.68%
6420063,2024-10-05 06:13:30.730520+00:00,59.59%
6420063,2024-10-05 06:13:30.921676+00:00,61.31%
6420063,2024-10-05 06:13:31.106228+00:00,59.66%
6420063,2024-10-05 06:13:31.291152+00:00,54.20%
6420063,2024-10-05 06:13:31.478785+00:00,48.42%
6420063,2024-10-05 06:13:31.667271+00:00,41.42%
6420063,2024-10-05 06:13:31.854463+00:00,44.75%
6420063,2024-10-05 06:13:32.040979+00:00,48.96%
6420063,2024-10-05 06:13:32.228679+00:00,41.91%
6420063,2024-10-05 06:13:33.127021+00:00,49.98%
6420063,2024-10-05 06:13:33.313174+00:00,60.35%
6420063,2024-10-05 06:13:33.497281+00:00,60.86%
6420063,2024-10-05 06:13:33.683815+00:00,63.90%
6420063,2024-10-05 06:13:33.871808+00:00,59.10%
6420063,2024-10-05 06:13:35.625380+00:00,60.59%
6420063,2024-10-05 06:13:36.164555+00:00,65.62%
6420063,2024-10-05 06:13:36.354582+00:00,64.06%
6420063,2024-10-05 06:13:36.539460+00:00,59.00%
6420063,2024-10-05 06:13:36.724216+00:00,56.90%
6420063,2024-10-05 06:13:36.911791+00:00,50.88%
6420063,2024-10-05 06:13:37.099864+00:00,54.28%
6420063,2024-10-05 06:13:37.285242+00:00,49.35%
6420063,2024-10-05 06:13:37.472383+00:00,47.08%
6420063,2024-10-05 06:13:37.659091+00:00,45.34%
6420063,2024-10-05 06:13:37.846765+00:00,46.33%
6420063,2024-10-05 06:13:38.034657+00:00,45.93%
6420063,2024-10-05 06:13:38.223152+00:00,46.27%
6420063,2024-10-05 06:13:38.407693+00:00,45.57%
6420063,2024-10-05 06:13:38.595254+00:00,43.49%
6420063,2024-10-05 06:13:38.955170+00:00,44.89%
6420063,2024-10-05 06:13:39.143522+00:00,48.92%
6420063,2024-10-05 06:13:40.060475+00:00,48.26%
6420063,2024-10-05 06:13:40.247930+00:00,46.44%
6420063,2024-10-05 06:13:40.434124+00:00,40.72%
6420063,2024-10-05 06:13:41.173704+00:00,44.41%
6420063,2024-10-05 06:13:41.359075+00:00,58.85%
6420063,2024-10-05 06:13:42.065865+00:00,64.39%
6420063,2024-10-05 06:13:42.774713+00:00,66.67%
6420063,2024-10-05 06:13:42.961025+00:00,66.53%
6420063,2024-10-05 06:13:43.146493+00:00,54.30%
6420063,2024-10-05 06:13:43.331298+00:00,61.18%
6420063,2024-10-05 06:13:43.515322+00:00,57.84%
6420063,2024-10-05 06:13:43.700037+00:00,50.48%
6420063,2024-10-05 06:13:43.886980+00:00,49.40%
6420063,2024-10-05 06:13:44.418739+00:00,49.74%
6420063,2024-10-05 06:13:44.614922+00:00,52.73%
6420063,2024-10-05 06:13:44.802874+00:00,58.57%
6420063,2024-10-05 06:13:44.998956+00:00,61.97%
6420063,2024-10-05 06:13:45.184713+00:00,63.75%
6420063,2024-10-05 06:13:45.372869+00:00,56.96%
6420063,2024-10-05 06:13:45.559537+00:00,53.21%
6420063,2024-10-05 06:13:45.747225+00:00,53.81%
6420063,2024-10-05 06:13:45.953944+00:00,55.17%
6420063,2024-10-05 06:13:46.147457+00:00,70.70%
6420063,2024-10-05 06:13:46.356492+00:00,69.93%
6420063,2024-10-05 06:13:46.547186+00:00,69.08%
6420063,2024-10-05 06:13:46.737261+00:00,68.85%
6420063,2024-10-05 06:13:46.928548+00:00,64.75%
6420063,2024-10-05 06:13:47.138228+00:00,63.75%
6420063,2024-10-05 06:13:47.332964+00:00,64.21%
6420063,2024-10-05 06:13:47.523755+00:00,63.46%
6420063,2024-10-05 06:13:47.798352+00:00,67.33%
6420063,2024-10-05 06:13:48.000195+00:00,70.13%
6420063,2024-10-05 06:13:48.298686+00:00,68.91%
6420063,2024-10-05 06:13:48.517858+00:00,68.98%
6420063,2024-10-05 06:13:48.712522+00:00,68.42%
6420063,2024-10-05 06:13:48.917037+00:00,70.33%
6420063,2024-10-05 06:13:49.117434+00:00,67.51%
6420063,2024-10-05 06:13:49.326584+00:00,67.89%
6420063,2024-10-05 06:13:49.549264+00:00,62.99%
6420063,2024-10-05 06:14:04.777948+00:00,40.04%
6420063,2024-10-05 06:14:04.980106+00:00,45.15%
6420063,2024-10-05 06:14:05.753055+00:00,60.25%
6420063,2024-10-05 06:14:09.140855+00:00,52.02%
6420063,2024-10-05 06:14:09.685507+00:00,48.88%
6420063,2024-10-05 06:14:09.872726+00:00,49.34%
6420063,2024-10-05 06:14:10.065009+00:00,57.05%
6420063,2024-10-05 06:14:10.252823+00:00,40.25%
6420063,2024-10-05 06:14:10.440180+00:00,44.89%
6420063,2024-10-05 06:14:10.628092+00:00,40.75%
6420063,2024-10-05 06:14:10.817463+00:00,43.78%
6420063,2024-10-05 06:14:11.006770+00:00,43.65%
6420063,2024-10-05 06:14:11.194269+00:00,40.71%
6420063,2024-10-05 06:14:11.383613+00:00,46.92%
6420063,2024-10-05 06:14:11.581376+00:00,48.87%
6420063,2024-10-05 06:14:11.581785+00:00,52.98%
6420063,2024-10-05 06:14:11.768340+00:00,47.38%
6420063,2024-10-05 06:14:12.308720+00:00,45.56%
6420063,2024-10-05 06:14:13.404388+00:00,63.26%
6420063,2024-10-05 06:14:13.768259+00:00,61.25%
6420063,2024-10-05 06:14:13.961527+00:00,61.94%
